X,Y,OBJECTID,REF_NUM,DATE_REV,EVENT_DATE,TRUE_SINK,LONGDD,LATDD,COUNTY,TWNSHP,TWNSHP_D,RANGE,RANGE_D,SECTION,QTRSECT1,QTRSECT2,ACCURACY,RPT_SOURCE,RPT_NAME,OCITY,OZIP,SIZDIM,SINSHAPE,SINLNGTH,SINWIDTH,SINDEPTH,SLOPE,WATSIN,WATBLS,LIMVIS,CAVVIS,SUBRATE,PROPDAM,REPAIR_S,DRAINSTR,SOILTYPE,COMMENTS,COMMENTS_2,ACCESS_
-81.4386055504903,28.7013294943776,3504,77-015,2016/10/10 00:00:00+00,1981/07/04 00:00:00+00,U,-81.4386,28.7013,SEMINOLE,20,S,29,E,32,SW,SW,QTR3,,,,,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,"213 THISTLEWOOD CIRCLE. SHALLOW DEPRESSION AT JOHNSON RESIDENCE, J&A #81*584. FROM DOT D-5 DB. END. . . .","No paper record, moved slightly onto listed property",. .
-82.1260121878628,28.9640182761918,3505,36-054,2016/08/29 00:00:00+00,1989/02/02 00:00:00+00,U,-82.126,28.964,MARION,17,S,22,E,32,NW,SE,QTR2,,,,,E,C,3,3,3,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,I-75 SOUTHBOUND SHOULDER. 1600' NORTH OF MARION/SUMTER COUNTY LINE. FROM DOT D-5 DB. END. . . .,"No paper report, moved to location best fitting comment description",. .
-81.7194444400452,27.9666666701974,3506,16-599,2016/08/01 00:00:00+00,1989/03/14 00:00:00+00,U,-81.71944125,27.96666147,POLK,29,S,26,E,16,,,TWNRNG,,,WINTER HAVEN,33880,E,C,60,60,24,45,N,,N,N,R,N,Planned,Unknown,UNKOWN,DRAINAGE: CANAL WITHIN ONE MILE OF THIS SINKHOLE.. THIS SINK IS LOCATED NEAR LK. GWYN.. . . . . .,"260 Eagle Lake Loop is not very precise, multiple nearby address match, location not moved for lack of better info.  No paper record","260 EAGLE LAKE LOOP RD. EAGLE LAKE, FL."
-82.5844875699944,28.8608800303078,3507,02-814,2015/09/22 00:00:00+00,2010/03/18 00:00:00+00,U,-82.5844841,28.86087464,CITRUS,19,S,17,E,4,NE,NE,GPSSA,State Warning Point,Citrus Co. Sheriff's Office,Crystal River,,E,C,2,2,2,,U,,U,U,U,N,Repaired,Unknown,,"SWP100318-1815: sinkhole is near 10 South Hibiscus Rd in Crystal River, feature is about 3 feet off the road and was not a threat to the road; a road crew filled the hole; END",,
-82.6107634784799,28.9195454011347,3508,02-545,2015/07/16 00:00:00+00,1983/06/04 00:00:00+00,U,-82.61076,28.91954,CITRUS,18,S,17,E,17,NE,NW,SECTION,,,,,E,C,,2,3,90,Y,21,U,Y,R,U,Unknown,Unknown,UNKNOWN,"NEAR-543,529,530,541,513,544. LINE-528,548. END. . . . .",Only accurate to State Park Drive ,"STATE PARK DR. AT HWY NORTH CRYSTAL RIVER. CRYSTAL RIVER, FL."
-82.8706327030447,29.4801292074257,3509,34-033,2015/12/22 00:00:00+00,2003/06/14 00:00:00+00,U,-82.87062913,29.48012368,LEVY,11,S,14,E,36,NW,SW,QTR3,,,CHIEFLAND,,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,SH AT ELEM SCHOOL. SWP030614-3589. END. . . . .,Moved to the Elementary School on Park Avenue (the address is different than what is listed) ,. .
-82.5304468015156,28.9457918179806,3510,02-048,2015/06/20 00:00:00+00,2005/02/01 00:00:00+00,U,-82.53044335,28.94578641,CITRUS,18,S,18,E,6,SE,NW,GPSSA,,,,,U,C,1,1,,,U,,U,U,U,N,Unknown,Unknown,UNKNOWN,THE SINKHOLE IS IN THE CENTER OF THE INTERSECTION. A DEPUTY REPORTED THAT THE HOLE IS WIDER AND DEEPER UNDER THE STREET. THE AREA AROUND THE SINKHOLE HAS BEEN MARKED WITH CONES . THE INTERSECTION REMAINS OPEN AT THIS TIME. END. . . . .,,. . . . . . .
-81.8071666698519,27.8840555602059,3511,16-873,2016/08/02 00:00:00+00,1970/01/01 00:00:00+00,U,-81.80716346,27.88405039,POLK,30,S,25,E,10,NW,SW,QTR3,USGS sir2009-5140,Patty Metz,,,E,E,17,18,5,,U,,Y,U,U,U,Unknown,Unknown,,"Catacombs NO.6 ;Karst window; root formed sink; 5 ft deep ; from USGS sir2009-5140; see report for further details","No paper report, location matches USGS sir2009-5140 location information, location not moved",
-81.7268031929941,28.0467652154277,3512,16-903,1970/01/01 00:00:00+00,2015/06/14 00:00:00+00,U,-81.7268,28.04676,POLK,28,S,26,E,16,NW,SW,GPSSA,Polk County SO,Brian,,,U,U,3,3,10,,U,,U,U,U,U,Unknown,Unknown,,"Polk County reports a sinkhole of 3ft in diameter, but approximately 5 to 7 feet underneath the roadway in diameter. The sinkhole was reported to be 10-12 feet deep.",Report #: 2015-3911 ,
-81.3524697154193,28.7555543315263,3513,77-715,2017/11/06 00:00:00+00,2017/09/05 00:00:00+00,U,-81.35247,28.755549,SEMINOLE,20,S,30,E,18,NE,NW,PARCEL,,Pamela Martin,,,U,U,10,10,8,,N,,U,U,U,U,Unknown,Unknown,,,,
-82.1601028396474,28.0496006002931,3514,10-954,2016/11/04 00:00:00+00,2010/01/14 00:00:00+00,U,-82.16009952,28.0495954,HILLSBOROUGH,28,S,21,E,13,,,QTR2,Rick Green verified,,,,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,,,"No paper report, 2 Speer Roads in vicinty, database says ""Rick Green verified"" so it is assumed that correct road has been chosen, location not moved",
-84.3016666704617,30.3883333300901,3515,55-003,2016/03/15 00:00:00+00,1998/09/01 00:00:00+00,U,-84.30166265,30.38832764,LEON,1,S,1,W,23,NW,NE,QTR2,FGS,ED LANE,TALLAHASSEE,32310,E,C,10,10,18,,N,,N,N,U,N,Not Repaired,None,ORANGE CLAYEY SAND,LARGE SH LAKES NEARBY. ONE LANE OF BALKIN RD. 1/2 MI. SE 2 YRS. AGO. . . . . .,"Address cannot be found, but relative location is determined by proximity to the sinkhole lake SW.",OFF BALKIN RD.. .
-81.2880851015987,28.9940992572494,3516,79-028,2016/11/23 00:00:00+00,2001/03/22 00:00:00+00,U,-81.2881,28.9941,VOLUSIA,17,S,30,E,27,SW,NW,PARCEL,FSRI,,DELAND,,E,E,6,4,5,,U,,U,U,U,U,Repaired,Unknown,UNKNOWN,SH IN A ROAD. GARBAGE TRUCK HIT HOLE. BEING REPAIRED BY ROAD CREWS. SWP010322-1700. END. . .,Moved to address listed on paper report,. .
-82.235145642117,28.0181047993895,3517,10-770,2015/12/23 00:00:00+00,1981/01/14 00:00:00+00,U,-82.2351423,28.0180996,HILLSBOROUGH,28,S,21,E,29,NE,NW,QTR2,FSRI,,,,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,NO COMMENTS. END. . . . . .,No property address is given. Moved off of private property on to Gallagher Rd due to lack of specific parcel.,"OFF U.S. 92, EAST OF GALLAGHER ROAD. ."
-82.1744615594639,27.8427991903689,3518,10-656,2015/12/10 00:00:00+00,1987/02/04 00:00:00+00,U,-82.17445824,27.84279404,HILLSBOROUGH,30,S,21,E,26,SW,NE,QTR3,FSRI,,LITHIA,33547,E,E,4,5,6,,U,,U,U,R,N,Unknown,Unknown,UNKNOWN,NEW COUNTY WELL LOCATED 3 MILES AWAY IS PUMPING 25. MILLION GAL/DAY.. . . . . .,Bad address. Parcel cannot be determined. Moved to intersection of Dorman Rd. and Browning Rd.,"118 DORMAN RD. LITHIA, FL."
-82.1844444395729,29.2119444399124,3519,36-095,2016/01/26 00:00:00+00,1999/04/05 00:00:00+00,U,-82.18444107,29.21193896,MARION,15,S,21,E,2,SW,SW,GPSSA,,,,,E,C,3,3,2.5,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,"I-75 AND U.S.HWY 27. 2100'NORTH OF U.S.27, 48' EAST OF I-75 NORTHBOUND EOP. FROM DOT D-5 DB. END. . . .",,. .
-82.5404370371099,28.4704461162359,3520,08-724,2015/11/02 00:00:00+00,2012/06/28 00:00:00+00,Y,-82.54043359,28.47044082,HERNANDO,23,S,18,E,19,SW,NW,PARCEL,Hernando Co EM,,,,E,U,,,,,U,,U,U,R,U,Unknown,Unknown,,"3 sinkholes in drainage easement; one sinkhole is a third in the easement and two-thirds into a resident's yard and is affecting a tree and fence; the other two sinkholes are completely in the drainage easement;","2  other sinkholes near in backyard of home; both are ~10 to 12' in diameter, one has fully collapsed, but the other is has not is likely being bridged by tree roots; approximate depths are not determinable from vantage point.",
-80.3046970641175,26.7938589463968,3521,93-002,2014/11/18 00:00:00+00,2001/03/25 00:00:00+00,U,-80.30469432,26.79385401,PALM BEACH,42,S,40,E,25,NE,NW,PARCEL,,,WEST PALM BEACH,,E,C,10,10,10,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,SH ON PRIVATE PROPERTY. SWP010325-1755. END. . . . .,,. .
-81.3566666701102,28.6227777796836,3522,75-006,2016/11/07 00:00:00+00,1981/05/06 00:00:00+00,U,-81.35666357,28.62277242,ORANGE,21,S,30,E,31,NE,NW,PARCEL,,,,,E,C,40,40,3,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,"PARKINS RESIDENCE - MAITLAND. 920 TROTTERS DRIVE, J&A #78-301. FROM DOT D-5 DB. END. . . .","No paper record, currently matches listed address, location not moved",. .
-81.3751292033929,28.7226260962546,3523,77-716,1970/01/01 00:00:00+00,2017/11/05 00:00:00+00,U,-81.37512,28.72262,SEMINOLE,20,S,29,E,25,SW,NW,PARCEL,FHP,Wood,LONGWOOD,,U,U,,,,,U,,U,U,U,U,Unknown,Impervious Surface (Anthropogenic),,FHP reports a potential sinkhole that may affect the center lane of I-4 EB in Seminole County. There,,
-82.1797695989151,29.1520305568658,3524,36-567,2016/09/19 00:00:00+00,1991/03/18 00:00:00+00,U,-82.1798,29.152,MARION,15,S,21,E,26,SE,SW,QTR3,,,,,E,C,6,6,8,90,N,,N,N,R,Y,Planned,Unknown,CLAY & SAND,5 SINKS OPENED IN A RETENTION POND.. . . . . . .,"No paper record, moved to retention pond located next to listed address as per database comments","APPROX. 3300 SW 34TH AVE.. OCALA, FL."
-82.3394274619913,29.6519845073541,3525,26-534,2016/07/14 00:00:00+00,1970/01/01 00:00:00+00,U,-82.33931,29.652072,ALACHUA,10,S,20,E,6,SE,NE,PARCEL,,,,,M,C,7,,3,,U,,U,U,U,U,Unknown,Unknown,,Affected Underground utilities and Propane Releases,,
-82.1135801793347,29.2256815671602,3526,36-163,2015/12/11 00:00:00+00,2003/07/21 00:00:00+00,U,-82.11357683,29.22567608,MARION,14,S,22,E,33,SE,SW,PARCEL,,,OCALA,,E,C,2,2,3,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,SH IN BACKYARD. 4-5' FROM SCREEN ROOM. HOLE GOES OUT ON SIDES. SWP030721-4675. END. . .,,. .
-82.6014697800024,28.8630213935329,3527,02-698,2015/08/26 00:00:00+00,1988/10/18 00:00:00+00,U,-82.60146631,28.86301601,CITRUS,18,S,17,E,32,SE,SE,PARCEL,,,CRYSTAL RIVER,32629,E,C,1,1,1,,U,,N,N,R,N,Unknown,Unknown,SAND,. . . . . . .,,"81 W. WINTERSET AVE.                             ON. CRYSTAL RIVER, FL 32629                         E."
-82.6230741188197,28.7836171350813,3528,02-618,2015/08/07 00:00:00+00,1986/03/05 00:00:00+00,U,-82.62307064,28.78361177,CITRUS,19,S,17,E,31,SW,SE,QTR2,,,LECANTO,,E,C,2,2,5,90,N,,N,Y,U,N,Repaired,Unknown,UNKNOWN,"THERE ARE TELEPHONE,SEWAGE, AND WATER LINES APPROXIMATELY 10' FROM. THE SINK.  NEAR 02-527, AND ON HOMOSASSA RIVER. . . . . .",,"GASPARILLA BAY -RIVERVIEW CIRCLE                NGS, FL. HOMOSASSA SPRINGS, FL."
-81.3587040002505,28.7228328896432,3529,77-558,2014/07/22 00:00:00+00,1988/08/30 00:00:00+00,U,-81.35870089,28.7228275,SEMINOLE,20,S,30,E,30,,,QTR1,FSRI,,LONGWOOD,,E,C,4,4,8,90,U,,N,U,R,N,Unknown,Unknown,SAND,SINK 125.0 FT FROM HOUSE.. DRAINAGE:NEARBY WETLANDS. LOCATED NEAR F.S.R.I. REPORT#77-551. . . . .,Did not move. There is no 1890 Lake Emma Road. In location of condos.,"1890 LAKE EMMA RD. LONGWOOD, FL."
-81.6623660483234,30.2815905891623,3530,72-500,2015/10/28 00:00:00+00,1985/08/12 00:00:00+00,U,-81.66236279,30.28158484,DUVAL,2,S,26,E,36,,,PARCEL,,,JACKSONVILLE,,E,C,25,25,8,90,U,,U,U,R,Y,Planned,Unknown,UNKNOWN,"ALL SINKHOLES LISTED IN DUVAL COUNTY ARE SUSPECT AND REQUIRE FURTHER. INVESTIGATION. PER DR. BARRY F. BECK,DIRECTOR F.S.R.I.. . . . . .",,4125 ALHAMBRA DR. W. .
-82.4444444395836,28.441666669688,3531,08-701,2015/11/17 00:00:00+00,1979/09/19 00:00:00+00,U,-82.44444103,28.44166138,HERNANDO,23,S,19,E,31,,NE,QTR1,,,,,E,E,15,10,6,,N,,N,N,U,U,Unknown,Unknown,UNKNOWN,NO COMMENTS. END. . . . . .,Limited information. Location is based on Lat/Lon.,NOT AVAILABLE. .
-82.4627777796224,28.4419444398862,3532,08-058,2016/08/29 00:00:00+00,1997/03/10 00:00:00+00,U,-82.46277436,28.44193915,HERNANDO,23,S,18,E,36,,,SECTION,,,MASARYKTOWN,34609,E,C,4,8,4,,N,,N,N,U,N,Not Repaired,Unknown,UNKNOWN,OLD SINKHOLE HAS TRASH AND DEBRIS IN IT. END. . . . . .,"No paper record, address has been altered since sink, waiting for updated address for better accuracy",. .
-81.6479128049029,30.4302875741587,3533,72-509,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,U,-81.64801,30.430226,DUVAL,1,S,26,E,49,SE,,UNKWN,Anheuser-Bush,Caitlyn Bell,Jacksonville,,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,,A representative for Anheuser-Bush advised of a potential sinkhole on their property in Jacksonville. Caller stated that in a parking area within the facility a small hole opened in the pavement and appears to open up quite a bit below the surface. Report,SWO# 2019-2956,
-82.4342222916745,29.5699645229027,3534,26-530,1970/01/01 00:00:00+00,2014/09/01 00:00:00+00,U,-82.43421884,29.56995896,ALACHUA,11,S,19,E,5,NE,NW,PARCEL,,"Amelia Connors, Citizen",,,U,U,5,,40,,N,,U,U,U,U,Unknown,Unknown,,The sinkhole is 3-5 feet wide. The caller stated the sinkhole has developed in a common lot in between two homes. Currently the homes are not threatened but if the sinkhole continues to grow it may impact the homes,,
-83.2446174109046,30.4812617295857,3535,35-007,1970/01/01 00:00:00+00,2014/05/26 00:00:00+00,U,-83.24461369,30.48125598,MADISON,1,N,11,E,17,SW,,PARCEL,,Craig Liney,Lee,32059,E,E,3,2,1,,N,,N,N,U,Y,Planned,Unknown,,Sinkhole followed heavy rainfall in the area.  Surrounding area is flat topography.  Sinkhole occured on a gravel parking area/road way. There are no recent subsidence features in the area but there are older ones in the area. ,There is a large sink to the west of this one and a first magnitude spring to the east with caves and conduits under ground. This sink is next to concrete slab but not under it. A 3 ft. PVC pipe was pushed down sink and it did not contact anything firm.,
-82.5183416590558,28.0047746874528,3536,10-754,2015/12/21 00:00:00+00,1970/01/01 00:00:00+00,U,-82.51833824,28.0047695,HILLSBOROUGH,28,S,18,E,32,SE,NE,PARCEL,FSRI,,TAMPA,,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,NEAR 10-752. END. . . . . .,Currently plotting appr. 211 ft. W of given address. Moved to 4410 W. Fern St.,"4410 W. FERN ST. TAMPA, FL."
-82.5099999999713,28.4641666698349,3537,08-005,2016/01/13 00:00:00+00,1998/04/17 00:00:00+00,U,-82.50999657,28.46416138,HERNANDO,23,S,18,E,21,SW,SE,PARCEL,,,SPRING HILL,34613,E,C,150,150,75,40,Y,60,N,N,R,Y,Not Repaired,Unknown,WHITE SAND,14 HOURS TO DEVELOP. SINKS AT  THIS SITE LAST YEAR. BISECTS 3 PROPERTIES. DESTROYED PART OF TV SHOP.  BOTTOM NOT VISIBLE. WATER VISIBLE ON MONDAY.. . . DRAWING IN FILE.. NEAR FLA. WATER SERVICE WELL # 29.,,. .
-82.6727023096042,28.3466881697303,3538,14-649,2016/03/03 00:00:00+00,1988/09/09 00:00:00+00,U,-82.67269883,28.34668291,PASCO,24,S,16,E,35,SW,SE,PARCEL,FSRI,,HUDSON,,E,C,25,25,36,,N,,Y,N,R,Y,Repaired,Unknown,SAND,"MOST OF SINKHOLE UNDER HOUSE. ALSTATE CLAIM #6270180893. PAID $14,582.43. LOCATED NEAR F.S.R.I. #14-618. . . . .",,"8604 STONEHEDGE WAY                             LEFT TURN,. HUDSON, FL                                      M WEST SIDE."
-82.5903031125508,28.0562890594433,3539,10-638,2015/12/09 00:00:00+00,1986/01/02 00:00:00+00,U,-82.59029967,28.05628386,HILLSBOROUGH,28,S,17,E,10,SW,SE,PARCEL,FSRI,,TAMPA,33625,E,C,3,3,3,45,Y,2,N,N,S,U,Unknown,Unknown,SAND,"INJECTION WELL FOR HEAT PUMP ON EDGE OF SINKHOLE, RAINFALL DAY PRIOR. TO SINK FORMATION WAS  1.16 INCHES, AREA IS A WETLAND AS WELL AS. SUBURBAN.. . . . .","Plotting appr. 2,230 ft. NE of listed address. Moved to 9122 Sheldon W Dr.","9122 SHELDON WEST DR. TAMPA, FL."
-82.1797695989151,29.1520305568658,3540,36-568,2016/09/19 00:00:00+00,1991/03/18 00:00:00+00,U,-82.1798,29.152,MARION,15,S,21,E,26,SE,SW,QTR3,,,,,E,C,6,6,1,90,N,,N,N,R,Y,Planned,Unknown,CLAY & SAND,5 SINKS OPENED IN A RETENTION POND.. . . . . . .,"No paper record, moved to retention pond located next to listed address as per database comments","APPROX. 3300 SW 34TH AVE. OCALA,FL."
-82.7027726811794,28.3422301313141,3541,14-634,2016/03/03 00:00:00+00,1989/04/21 00:00:00+00,U,-82.7027692,28.34222487,PASCO,25,S,16,E,4,SE,NE,PARCEL,FSRI,,BAYONET POINT,34667,E,E,1,3,0.5,,N,,N,N,S,N,Planned,Unknown,SAND,"SINK IS TEN FT. FROM BUILDING D, IT IS LOCATED BETWEEN TWO BUILDINGS. DRAINAGE: NEAR TIDAL CREEK & COASTAL MARSH (GULF OF MEXICO). . . . . .",Plotting appr. 895.6 ft. W of given address. Moved to 6736 Beach Blvd.,"6736 BEACH BLVD.. BAYONET POINT, FL 34667."
-81.4673110341123,28.5522487970644,3542,75-530,2014/06/24 00:00:00+00,1961/04/23 00:00:00+00,U,-81.4673079,28.55224345,ORANGE,22,S,28,E,24,SW,SE,SECTION,FSRI,,,,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,,Moved to SR 50. Subsidence located along SR 50 in section 24.,. NEXT TO S.R.50.
-82.1912868395817,28.0187631850351,3543,10-604,2015/12/03 00:00:00+00,1985/01/21 00:00:00+00,U,-82.19128351,28.01875799,HILLSBOROUGH,28,S,21,E,27,SW,NE,PARCEL,FSRI,,PLANT CITY,33566,E,C,3,3,3,,N,,N,N,R,Y,Planned,Unknown,QTZ SAND,"FREEZE PROTECTION.  NEAR 10-585, 586 AND 597.. END. . . . . .","Plotting across from the listed address on Tanner Rd.	Moved to 1007 Tanner Rd.",". 1007 TANNER ROAD. PLANT CITY, FL"
-82.6578534172573,27.744785341436,3544,15-726,1970/01/01 00:00:00+00,2013/08/07 00:00:00+00,U,-82.65784996,27.74478022,PINELLAS,31,S,16,E,36,NE,NW,PARCEL,Pinellas 911,Drew,St. Petersburg ,,U,U,2.5,2.5,,,Y,,N,U,U,U,Unknown,Unknown,,Sinkhole is at an unknown depth due to water.  The sinkhole is affecting 26th Ave.,,
-82.841989393747,29.4471858433674,3545,34-025,2015/12/17 00:00:00+00,1970/10/20 00:00:00+00,U,-82.84198583,29.44718032,LEVY,12,S,15,E,7,SE,SE,SECTION,,,,,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,SAME AS 34-1. END. . . . . .,,". ROAD-55, ROADWAY."
-84.2526421603306,30.4562864183579,3546,55-518,2016/03/17 00:00:00+00,1985/12/01 00:00:00+00,U,-84.25263815,30.45628071,LEON,1,N,1,E,29,NE,SW,PARCEL,FGS,ED LANE,TALLAHASSEE,32308,E,C,1,1,4,90,N,,N,N,R,N,Unknown,Unknown,UNKNOWN,OWNER STEPPED ON SOIL AND IT COLLAPSED.. . . . . . .,Plotting appr. 800 ft. S of listed address. Moved to 1226 Brandt Dr.,"1226 BRANDT. TALLAHASSEE, FL."
-82.5796034673179,28.856805386939,3547,02-605,2015/09/22 00:00:00+00,1985/09/05 00:00:00+00,U,-82.5796,28.8568,CITRUS,,,,,,,,COUNTY,,,,,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,,,Only accurate to US19 in Citrus County,
-81.8833333295713,27.9597222203778,3548,16-022,2016/06/27 00:00:00+00,1970/01/01 00:00:00+00,U,-81.88333009,27.95971703,POLK,29,S,24,E,14,NE,SW,SECTION,FSRI,,,,U,U,60,60,50,,N,,U,U,U,U,Unknown,Unknown,UNKNOWN,"LAKES IN AREA, VARIED TOPOGRAPHY. END. . . . . .","Location not moved. Lat/Long matches TRS which matches location, no other verification info to go on",. ROAD-UNKNOWN.
-84.2962066149531,30.4074846242775,3549,55-752,1970/01/01 00:00:00+00,2015/03/02 00:00:00+00,Y,-84.2962026,30.40747893,LEON,1,S,1,W,11,SE,SE,GPS,,Deborah Figaro,Tallahassee,,M,C,2,1,7.5,90,N,,Y,Y,R,N,Planned,Canal,,"Canal located behind house. Driveway covered majority of sinkhole. Limestone thought to be seen under driveway, difficult to be sure.", Older sink occured on same street six years prior. ,
-82.4277777797419,28.2958333296612,3550,14-734,2016/03/10 00:00:00+00,1978/04/25 00:00:00+00,U,-82.42777438,28.29582807,PASCO,25,S,19,E,20,SE,NW,SECTION,FSRI,,,,U,C,8,8,7,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,DROUGHT IN THIS TIME. THERE ARE WELL FIELDS CLOSE TO THIS AREA. END. . . . .,No address is given.,. LAND-O-LAKES.
-81.7937042785701,28.6532456445401,3551,11-537,2016/01/19 00:00:00+00,1989/07/03 00:00:00+00,U,-81.79370105,28.65324029,LAKE,21,S,25,E,15,SW,SE,QTR3,,,HOWEY IN THE HILLS,34737,E,C,4,4,3.5,90,N,,N,N,R,N,Planned,Unknown,SAND/PERT,. . . . . . .,,"1/2 MILE NORTH OF TURNPIKE ON SR-19,LEFT SIDE OF THE ROAD.. ROAD."
-82.7380556303556,29.9397162614451,3552,29-504,2014/08/12 00:00:00+00,1982/09/30 00:00:00+00,U,-82.73805208,29.93971062,COLUMBIA,6,S,16,E,29,NE,NW,QTR1,,,,,U,C,10,10,4,,N,,U,U,U,U,Repaired,Unknown,SANDY DRY,NO COMMENTS. END. . . . . .,,. ON S.R. 20  1.9 MILES WEST OF S.R.-47.
-81.2300000004864,28.9927777800145,3553,79-501,2016/11/23 00:00:00+00,1982/07/25 00:00:00+00,U,-81.22999692,28.99277232,VOLUSIA,17,S,31,E,30,SW,NE,QTR1,FSRI,,LAKE HELEN,,E,C,4,3,3,55,N,,U,Y,R,U,Unknown,Unknown,UNKNOWN,NEAR 503. LINE 503. END. . . . .,"Paper record list address that no longer exists. Matches rest of location info, on correct street, location unchanged",LAKE HELEN FL. .
-82.5407170791408,28.8712534019434,3554,02-660,2015/10/13 00:00:00+00,1988/05/13 00:00:00+00,U,-82.54071362,28.87124801,CITRUS,18,S,17,E,36,SW,NE,GPSSA,,,CRYSTAL RIVER,,E,C,6,6,5,90,N,,N,Y,R,N,Repaired,Unknown,SAND,. . . . . . .,NM,"MANGO DR.. CRYSTAL RIVER, FL."
-84.3216139996489,30.1580289996263,3555,59-525,2015/11/25 00:00:00+00,2010/01/01 00:00:00+00,U,-84.32160998,30.15802336,WAKULLA,60,S,60,E,51,NE,,PARCEL,FGS Sinkhole Data Form (faxed),Jennifer Moreen,,32327,M,E,12,7.5,4.5,,N,,N,Y,U,N,Planned,Unknown,sand,"Measured dimensions of 12' long x 7.5' wide x 4.5' deep. Running water present in sink during rain. Limestone not visible, but cavern is. Possible triggers include new construction and heavy rainfall. No structures are affected. END",,
-82.0866666697586,29.1972222199788,3556,36-078,2016/09/09 00:00:00+00,1982/04/08 00:00:00+00,U,-82.08666333,29.19721674,MARION,15,S,22,E,11,SW,SW,QTR2,,,,,E,C,5,5,2,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,S.R. 40 MEDIAN -OCALA. 100' EAST OF NE 36TH AVE. FROM DOT D-5 DB. END. . . .,"No paper record, currently matches database location info, location not moved",. .
-82.1400818767255,28.9887043865303,3557,36-090,2016/09/09 00:00:00+00,2001/07/25 00:00:00+00,U,-82.1401,28.9887,MARION,17,S,22,E,30,NE,NE,QTR2,,,,,E,C,37,37,9.5,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,"I-75 NORTHBOUND - PEDRO. IN DITCH, 29' EDGE OF PAVEMENT MILE 337.45. FROM DOT D-5 DB. END. . . .","No paper record, incorrectly placed based on database comment, moved to right location",. .
-82.498086999964,28.0829550000713,3558,10-686,2015/12/15 00:00:00+00,1988/06/09 00:00:00+00,N,-82.49808358,28.0829498,HILLSBOROUGH,28,S,18,E,3,NW,NW,PARCEL,FSRI,,TAMPA,33618,E,C,3,3,1,,Y,,N,N,R,N,Planned,Unknown,"ORGANIC, RICH, SANDY SOIL",NOT A KARST SINKHOLE. IDENTIFIED AS A DEAD TREE DEPRESSION. . . . . . .,,END . . . . . . .
-82.4194034277688,29.0737754432691,3559,36-741,2017/11/07 00:00:00+00,2017/08/25 00:00:00+00,U,-82.4194,29.07377,MARION,16,S,19,E,20,SW,NW,PARCEL,Marion County EM,Mr. Browlin,,,U,U,10,10,3,,N,,U,U,U,N,Unknown,Unknown,,Marion County EM reported a sinkhole near the playground of Dunnellon Elementary School. Sinkhole is approx. 10' x 10' wide with a 3' depression. Sinkhole does not threaten any nearby structures or roadways. School Board officials have been made aware.,,
-82.5412705887781,28.4662713862059,3560,08-046,2016/08/19 00:00:00+00,1996/06/15 00:00:00+00,U,-82.5413,28.4663,HERNANDO,23,S,18,E,19,SW,SE,PARCEL,,,SPRING HILL,,M,C,15,15,1,,N,,N,N,U,Y,Planned,Unknown,UNKNOWN,"DEPRESSION LOCATED AT END OF DRIVEWAY AND SIDEWALK. VISIBLE SEPARATION BETWEEN DRIVEWAY, SIDEWALK, AND GROUND. AREA IS APPROX. 15' IN DIA.. END. . . .",Missing paper record. Moved to location listed under owner's address,. .
-81.9369465045009,28.1325464328485,3561,16-097,2016/07/11 00:00:00+00,2000/06/28 00:00:00+00,U,-81.9369,28.1325,POLK,27,S,24,E,17,NW,SW,QTR1,FSRI,,LAKELAND,,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,SINKHOLE ON LAMP POST LANE. END. . . . . .,"Moved to Lamp Post Lane, section 17, as per paper report","LAMP POST LANE. LAKELAND, FL."
-82.507499999901,28.1108333299459,3562,10-574,2015/12/02 00:00:00+00,1964/05/01 00:00:00+00,U,-82.50749658,28.11082812,HILLSBOROUGH,27,S,18,E,28,NW,NE,QTR2,FSRI,,,,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,BILL SINCLAIR'S USGS 81-50  SINKHOLE DEVELOPMENT. RESULTING FROM GROUNDWATER WITHDRAWAL.. 10-535 TO 10-540        10-562 TO 10-579. END. . . .,,. .
