SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015
50,2,3,55,29,Wisconsin,Door County,27785,27785,27715,27872,27689,27825,27713,27554,-70,157,-183,136,-112,-159,58,204,210,196,207,202,59,303,319,351,298,334,-1,-99,-109,-155,-91,-132,4,-1,5,1,0,0,-61,202,-79,287,-5,-42,-57,201,-74,288,-5,-42,-12,55,0,3,-16,15,348,348,348,338,343,344,340,7.339845647,7.559259193,7.061281839,7.454355576,7.309967974,10.90182956,11.48287468,12.6454588,10.73139112,12.08677873,-3.561983917,-3.923615486,-5.584176964,-3.277035543,-4.776810755,-0.035979636,0.179982362,0.036026948,0,0,7.267886376,-2.843721315,10.33973412,-0.180056898,-1.519894331,7.231906741,-2.663738954,10.37576107,-0.180056898,-1.519894331
50,2,3,55,31,Wisconsin,Douglas County,44159,44159,44172,44012,43819,43832,43733,43601,13,-160,-193,13,-99,-132,123,476,480,422,391,419,124,442,404,428,417,391,-1,34,76,-6,-26,28,3,20,23,25,29,29,14,-206,-291,-4,-95,-167,17,-186,-268,21,-66,-138,-3,-8,-1,-2,-7,-22,1372,1372,1326,1283,1344,1342,1350,10.79560918,10.93008163,9.629097215,8.930508765,9.5953466,10.02449424,9.199485375,9.766003811,9.524353338,8.954130121,0.771114942,1.730596259,-0.136906595,-0.593844573,0.641216479,0.453597024,0.523733078,0.570444148,0.6623651,0.664117068,-4.672049351,-6.626361991,-0.091271064,-2.169816708,-3.824398287,-4.218452327,-6.102628912,0.479173084,-1.507451607,-3.160281219
50,2,3,55,33,Wisconsin,Dunn County,43857,43857,43883,43880,43934,44186,44300,44497,26,-3,54,252,114,197,120,471,433,441,478,459,92,297,284,323,305,306,28,174,149,118,173,153,0,20,22,21,25,25,-2,-235,-114,107,-127,-8,-2,-215,-92,128,-102,17,0,38,-3,6,43,27,3415,3415,3251,3293,3308,3257,3289,10.73345259,9.861753251,10.00907853,10.80396899,10.3381871,6.768228069,6.468216913,7.330912392,6.893745903,6.892124734,3.965224525,3.393536338,2.678166137,3.910223086,3.446062367,0.455772934,0.501059057,0.476622787,0.56506114,0.563082086,-5.355331974,-2.59639693,2.428506582,-2.870510589,-0.180186268,-4.89955904,-2.095337873,2.905129369,-2.30544945,0.382895819
50,2,3,55,35,Wisconsin,Eau Claire County,98736,98885,99036,99935,100897,101789,101677,102105,151,899,962,892,-112,428,281,1132,1192,1177,1226,1209,141,732,773,801,839,753,140,400,419,376,387,456,10,69,93,107,123,123,3,450,452,375,-567,-113,13,519,545,482,-444,10,-2,-20,-2,34,-55,-38,4938,4938,4970,4991,5008,4865,4769,11.3785426,11.87061823,11.61402366,12.05115351,11.86562111,7.35785617,7.697976418,7.903851277,8.247078136,7.390250366,4.020686432,4.17264181,3.710172385,3.804075374,4.475370739,0.69356841,0.926147228,1.055820333,1.209047212,1.207172371,4.523272236,4.501274697,3.700304905,-5.573412757,-1.109028275,5.216840645,5.427421925,4.756125238,-4.364365545,0.098144095
50,2,3,55,37,Wisconsin,Florence County,4423,4423,4398,4493,4466,4501,4461,4464,-25,95,-27,35,-40,3,5,26,29,26,25,27,23,56,47,55,36,39,-18,-30,-18,-29,-11,-12,0,0,0,0,0,0,-7,82,-8,65,-25,22,-7,82,-8,65,-25,22,0,43,-1,-1,-4,-7,59,59,53,57,55,54,54,5.848610955,6.473936823,5.799040928,5.579111805,6.050420168,12.59700821,10.49224244,12.26720196,8.033921,8.739495798,-6.748397256,-4.018305614,-6.468161035,-2.454809194,-2.68907563,0,0,0,0,0,18.44561917,-1.785913606,14.49760232,-5.579111805,4.929971989,18.44561917,-1.785913606,14.49760232,-5.579111805,4.929971989
50,2,3,55,39,Wisconsin,Fond du Lac County,101633,101633,101712,101898,101856,101865,102010,101973,79,186,-42,9,145,-37,306,1094,1123,1125,1069,1101,251,916,910,980,911,880,55,178,213,145,158,221,14,115,122,136,155,154,29,-57,-377,-337,-106,-381,43,58,-255,-201,49,-227,-19,-50,0,65,-62,-31,3589,3589,3659,3598,3496,3518,3469,10.74603409,11.02309648,11.04451677,10.4868179,10.79501723,8.997593438,8.932339979,9.621001271,8.936848559,8.628169995,1.748440646,2.090756501,1.423515494,1.549969344,2.166847237,1.12961053,1.197522503,1.33515936,1.520539546,1.509929749,-0.559893915,-3.700540848,-3.308446356,-1.039852851,-3.735605418,0.569716615,-2.503018346,-1.973286995,0.480686695,-2.225675669
50,2,3,55,41,Wisconsin,Forest County,9304,9304,9290,9258,9182,9120,9131,9057,-14,-32,-76,-62,11,-74,30,94,113,112,114,116,33,112,123,119,91,100,-3,-18,-10,-7,23,16,0,1,2,3,3,3,-8,-16,-70,-52,-7,-84,-8,-15,-68,-49,-4,-81,-3,1,2,-6,-8,-9,379,379,370,374,364,353,360,10.13586371,12.25596529,12.23909955,12.49246617,12.75566308,12.07677378,13.34056399,13.00404327,9.972056326,10.99626127,-1.940910071,-1.084598698,-0.764943722,2.520409841,1.759401803,0.107828337,0.21691974,0.327833024,0.32874911,0.329887838,-1.725253397,-7.592190889,-5.682439078,-0.767081256,-9.236859468,-1.617425059,-7.37527115,-5.354606054,-0.438332146,-8.90697163
50,2,3,55,43,Wisconsin,Grant County,51208,51208,51203,51242,51003,51120,51824,52250,-5,39,-239,117,704,426,144,530,544,523,539,555,107,492,474,472,487,482,37,38,70,51,52,73,5,16,20,23,26,26,-36,-11,-336,46,635,311,-31,5,-316,69,661,337,-11,-4,7,-3,-9,16,3897,3897,3859,3794,3872,4791,5062,10.34701547,10.64110715,10.24255065,10.47171278,10.66548802,9.605153985,9.271847034,9.24375508,9.461454772,9.262640045,0.741861487,1.369260111,0.99879557,1.010258004,1.402847974,0.312362731,0.391217174,0.450437218,0.505129002,0.499644484,-0.214749378,-6.57244853,0.900874436,12.33680448,5.976516709,0.097613354,-6.181231356,1.351311654,12.84193348,6.476161193
50,2,3,55,45,Wisconsin,Green County,36842,36842,36847,36967,36891,37104,37073,37186,5,120,-76,213,-31,113,110,395,374,423,371,374,93,343,340,319,347,333,17,52,34,104,24,41,8,36,53,61,68,68,-17,-29,-165,23,-102,-30,-9,7,-112,84,-34,38,-3,61,2,25,-21,34,405,405,404,382,361,380,357,10.70257675,10.12754204,11.43320495,10.00310069,10.07285312,9.293629935,9.2068564,8.622204203,9.355999838,8.968609866,1.408946812,0.92068564,2.811000743,0.647100853,1.104243257,0.975424716,1.435186439,1.648760051,1.833452418,1.83142784,-0.785758799,-4.468033253,0.621663626,-2.750178627,-0.807982871,0.189665917,-3.032846814,2.270423677,-0.916726209,1.02344497
50,2,3,55,47,Wisconsin,Green Lake County,19051,19051,19033,19098,19075,18963,18836,18856,-18,65,-23,-112,-127,20,52,212,190,219,194,204,72,194,226,239,214,230,-20,18,-36,-20,-20,-26,1,2,1,2,3,3,3,50,14,-90,-99,20,4,52,15,-88,-96,23,-2,-5,-2,-4,-11,23,212,212,215,220,201,165,192,11.11956151,9.954680009,11.51480099,10.26482182,10.82457816,10.1754478,11.84082991,12.56638099,11.32305087,12.20418126,0.944113713,-1.886149897,-1.051579999,-1.058229054,-1.379603099,0.104901524,0.052393053,0.105158,0.158734358,0.159184973,2.622538092,0.733502738,-4.732109995,-5.238233816,1.061233153,2.727439616,0.78589579,-4.626951995,-5.079499458,1.220418126
50,2,3,55,49,Wisconsin,Iowa County,23687,23687,23656,23768,23750,23721,23791,23813,-31,112,-18,-29,70,22,71,290,279,256,254,255,59,221,206,194,183,185,12,69,73,62,71,70,1,2,4,6,6,6,-35,-67,-87,-96,-5,-48,-34,-65,-83,-90,1,-42,-9,108,-8,-1,-2,-6,214,214,220,200,210,218,201,12.23009447,11.74291847,10.78553222,10.6920357,10.71338543,9.320175439,8.670398586,8.173411135,7.703317057,7.772456096,2.909919028,3.072519887,2.612121085,2.98871864,2.940929334,0.084345479,0.168357254,0.252785911,0.252567772,0.252079657,-2.825573549,-3.661770277,-4.044574582,-0.210473144,-2.016637257,-2.74122807,-3.493413022,-3.791788671,0.042094629,-1.7645576
50,2,3,55,51,Wisconsin,Iron County,5916,5916,5894,6001,5942,5883,5917,5794,-22,107,-59,-59,34,-123,10,41,34,39,38,39,10,79,91,95,84,75,0,-38,-57,-56,-46,-36,0,1,0,0,0,0,-14,108,-2,5,86,-77,-14,109,-2,5,86,-77,-8,36,0,-8,-6,-10,96,96,94,94,88,86,93,6.893652795,5.693711798,6.596194503,6.440677966,6.660404748,13.28289197,15.23905216,16.06765328,14.23728814,12.80847067,-6.389239176,-9.545340367,-9.471458774,-7.796610169,-6.148065921,0.168137873,0,0,0,0,18.15889029,-0.334924223,0.845665962,14.57627119,-13.15002989,18.32702816,-0.334924223,0.845665962,14.57627119,-13.15002989
50,2,3,55,53,Wisconsin,Jackson County,20449,20441,20449,20517,20457,20555,20631,20554,8,68,-60,98,76,-77,56,237,247,241,253,248,30,198,198,212,210,175,26,39,49,29,43,73,0,1,2,2,2,2,-14,34,-109,56,38,-133,-14,35,-107,58,40,-131,-4,-6,-2,11,-7,-19,1333,1333,1303,1286,1305,1297,1318,11.57057072,12.05642603,11.75265776,12.28572816,12.04321962,9.666552751,9.664665398,10.33843753,10.19763998,8.49823965,1.904017966,2.391760629,1.414220228,2.088088185,3.544979968,0.048820974,0.097622883,0.09753243,0.097120381,0.097122739,1.659913099,-5.320447113,2.730908027,1.845287234,-6.458662134,1.708734072,-5.22282423,2.828440457,1.942407614,-6.361539395
50,2,3,55,55,Wisconsin,Jefferson County,83686,83681,83685,83876,84373,84547,84372,84559,4,191,497,174,-175,187,229,938,892,881,900,874,129,628,598,634,640,648,100,310,294,247,260,226,19,43,53,59,70,70,-106,-134,158,-88,-462,-104,-87,-91,211,-29,-392,-34,-9,-28,-8,-44,-43,-5,3678,3678,3556,3599,3659,3402,3445,11.19592268,10.60333197,10.43097324,10.65599489,10.34741995,7.495777657,7.108511789,7.506511958,7.577596363,7.671771315,3.700145022,3.494820177,2.924461283,3.078398522,2.675648638,0.513245922,0.630018603,0.698555529,0.828799602,0.828740729,-1.599417526,1.878168667,-1.041913332,-5.470077374,-1.231271939,-1.086171603,2.50818727,-0.343357803,-4.641277772,-0.402531211
50,2,3,55,57,Wisconsin,Juneau County,26664,26664,26664,26680,26733,26519,26313,26224,0,16,53,-214,-206,-89,61,267,274,297,255,256,49,268,276,314,277,240,12,-1,-2,-17,-22,16,0,6,9,9,11,11,-7,10,47,-207,-198,-50,-7,16,56,-198,-187,-39,-5,1,-1,1,3,-66,1651,1651,1633,1718,1699,1644,1667,10.0104979,10.25967461,11.15451063,9.65324046,9.745512686,10.0479904,10.33456275,11.7929843,10.48606905,9.136418143,-0.037492501,-0.074888136,-0.638473672,-0.832828589,0.609094543,0.224955009,0.336996611,0.338015474,0.416414294,0.418752498,0.374925015,1.759871192,-7.774355893,-7.495457299,-1.903420447,0.599880024,2.096867804,-7.436340419,-7.079043004,-1.484667948
50,2,3,55,59,Wisconsin,Kenosha County,166426,166426,166626,166908,167478,167651,168215,168437,200,282,570,173,564,222,527,2034,1948,1976,1943,1987,261,1330,1393,1399,1343,1326,266,704,555,577,600,661,26,107,139,136,160,166,-91,-523,-114,-622,-119,-564,-65,-416,25,-486,41,-398,-1,-6,-10,82,-77,-41,4601,4601,4500,4488,4395,4510,4385,12.19665761,11.65120549,11.79247394,11.57009045,11.80447465,7.97519893,8.331688528,8.349023809,7.997236993,7.877570904,4.221458682,3.319516965,3.443450134,3.572853459,3.926903746,0.641613749,0.831374519,0.811627761,0.952760923,0.986181576,-3.136112061,-0.681846728,-3.712003437,-0.708615936,-3.350641018,-2.494498312,0.149527791,-2.900375676,0.244144986,-2.364459442
50,2,3,55,61,Wisconsin,Kewaunee County,20574,20574,20554,20595,20596,20447,20412,20366,-20,41,1,-149,-35,-46,42,207,207,191,189,191,55,166,160,197,196,186,-13,41,47,-6,-7,5,0,4,5,6,7,7,-6,-21,-52,-145,-41,-30,-6,-17,-47,-139,-34,-23,-1,17,1,-4,6,-28,178,178,172,179,174,177,173,10.06099784,10.05073924,9.307311844,9.251327737,9.367796361,8.068239811,7.768687335,9.599688132,9.593969505,9.12256609,1.992758026,2.282051905,-0.292376288,-0.342641768,0.245230271,0.194415417,0.242771479,0.292376288,0.342641768,0.34332238,-1.02068094,-2.524823384,-7.0657603,-2.006901784,-1.471381627,-0.826265523,-2.282051905,-6.773384012,-1.664260016,-1.128059248
50,2,3,55,63,Wisconsin,La Crosse County,114638,114638,114881,115276,116745,117153,117852,118212,243,395,1469,408,699,360,359,1298,1257,1217,1264,1246,235,988,948,1007,916,944,124,310,309,210,348,302,30,69,91,98,116,114,90,27,1063,58,247,-121,120,96,1154,156,363,-7,-1,-11,6,42,-12,65,5195,5195,5085,5642,5662,5820,5785,11.2792572,10.83522612,10.40624546,10.75721793,10.55645927,8.585443849,8.171674116,8.610590941,7.795578818,7.997831097,2.693813354,2.663552006,1.795654516,2.961639114,2.558628169,0.599590714,0.784411756,0.837972108,0.987213038,0.965839772,0.234622453,9.162963697,0.495942676,2.102082934,-1.025145723,0.834213168,9.947375453,1.333914783,3.089295972,-0.059305951
50,2,3,55,65,Wisconsin,Lafayette County,16836,16836,16782,16936,16849,16733,16826,16829,-54,154,-87,-116,93,3,40,209,202,211,214,225,22,132,128,140,131,133,18,77,74,71,83,92,3,5,0,3,5,5,-67,43,-159,-180,1,-90,-64,48,-159,-177,6,-85,-8,29,-2,-10,4,-4,120,120,119,116,100,95,99,12.39693932,11.95796951,12.56625573,12.75365774,13.37097014,7.829645887,7.577327216,8.337800012,7.807145624,7.903729015,4.567293434,4.380642297,4.22845572,4.946512113,5.467241123,0.296577496,0,0.178667143,0.297982657,0.29713267,2.550566463,-9.412461151,-10.72002859,0.059596532,-5.348388055,2.847143959,-9.412461151,-10.54136144,0.357579189,-5.051255386
50,2,3,55,67,Wisconsin,Langlade County,19977,19977,19942,19886,19729,19546,19369,19223,-35,-56,-157,-183,-177,-146,58,193,209,178,200,184,63,217,226,249,238,228,-5,-24,-17,-71,-38,-44,4,12,10,11,12,12,-27,-75,-153,-143,-147,-121,-23,-63,-143,-132,-135,-109,-7,31,3,20,-4,7,281,281,279,260,246,256,239,9.691674199,10.55155875,9.064290261,10.2788128,9.535655058,10.89685648,11.40981951,12.67982177,12.23178723,11.8159204,-1.205182284,-0.85826076,-3.615531509,-1.952974431,-2.28026534,0.602591142,0.504859271,0.560152769,0.616728768,0.621890547,-3.766194637,-7.724346838,-7.281985996,-7.554927406,-6.270729685,-3.163603495,-7.219487568,-6.721833227,-6.938198638,-5.648839138
50,2,3,55,69,Wisconsin,Lincoln County,28743,28743,28763,28455,28485,28358,28152,27980,20,-308,30,-127,-206,-172,82,263,272,269,255,258,51,326,326,358,315,303,31,-63,-54,-89,-60,-45,0,1,0,0,1,1,-6,-229,83,-62,-132,-107,-6,-228,83,-62,-131,-106,-5,-17,1,24,-15,-21,560,560,517,696,682,629,628,9.192911322,9.553916403,9.464665834,9.024951336,9.192617402,11.39501556,11.45064981,12.59609802,11.1484693,10.7959809,-2.202104233,-1.896733404,-3.13143219,-2.123517961,-1.6033635,0.034954035,0,0,0.035391966,0.0356303,-8.004474117,2.915349491,-2.181447144,-4.671739515,-3.812442101,-7.969520081,2.915349491,-2.181447144,-4.636347549,-3.776811801
50,2,3,55,71,Wisconsin,Manitowoc County,81442,81442,81302,81166,80847,80624,80161,79806,-140,-136,-319,-223,-463,-355,200,839,854,819,813,807,188,821,771,867,845,814,12,18,83,-48,-32,-7,7,52,46,51,62,63,-155,-252,-455,-227,-465,-389,-148,-200,-409,-176,-403,-326,-4,46,7,1,-28,-22,1100,1100,1065,1060,1082,1050,1040,10.32818771,10.54236388,10.14423643,10.11288367,10.08958098,10.10660561,9.517754748,10.73877043,10.51093075,10.17709903,0.221582096,1.024609136,-0.594534003,-0.398047082,-0.087518051,0.640126056,0.567855666,0.631692378,0.77121622,0.787662455,-3.102149346,-5.616833217,-2.811650389,-5.784121653,-4.863503098,-2.462023291,-5.048977551,-2.179958011,-5.012905433,-4.075840642
50,2,3,55,73,Wisconsin,Marathon County,134063,134063,134069,134500,134630,135266,135619,135868,6,431,130,636,353,249,407,1657,1625,1603,1574,1590,299,1148,1138,1170,1102,1064,108,509,487,433,472,526,21,72,85,95,109,111,-129,-219,-448,47,-185,-467,-108,-147,-363,142,-76,-356,6,69,6,61,-43,79,1655,1655,1669,1639,1628,1623,1624,12.33947328,12.07594843,11.87864955,11.62116765,11.71326804,8.549013475,8.456879575,8.670006225,8.136293999,7.8383127,3.790459807,3.619068852,3.208643329,3.484873655,3.874955339,0.536175061,0.631664995,0.703974864,0.804769552,0.817718712,-1.630865811,-3.329246089,0.348282301,-1.365893276,-3.440312059,-1.09469075,-2.697581095,1.052257166,-0.561123724,-2.622593347
50,2,3,55,75,Wisconsin,Marinette County,41749,41749,41684,41431,41456,41437,41226,40884,-65,-253,25,-19,-211,-342,82,393,364,403,377,366,129,508,502,535,444,449,-47,-115,-138,-132,-67,-83,1,9,7,7,10,10,-17,-113,163,88,-117,-265,-16,-104,170,95,-107,-255,-2,-34,-7,18,-37,-4,1073,1073,1088,1000,975,840,718,9.456776755,8.783041973,9.723378331,9.121372319,8.914870296,12.22402695,12.11287657,12.90820697,10.74241196,10.93654853,-2.767250196,-3.329834594,-3.184828635,-1.621039643,-2.021678237,0.216567407,0.168904653,0.168892428,0.241946215,0.243575691,-2.719124105,3.933065499,2.12321909,-2.83077072,-6.454755815,-2.502556699,4.101970152,2.292111517,-2.588824504,-6.211180124
50,2,3,55,77,Wisconsin,Marquette County,15404,15404,15388,15339,15178,15103,15006,15075,-16,-49,-161,-75,-97,69,38,171,140,149,154,153,55,197,150,160,171,159,-17,-26,-10,-11,-17,-6,0,2,4,4,4,4,2,-43,-150,-56,-84,100,2,-41,-146,-52,-80,104,-1,18,-5,-12,0,-29,153,153,149,150,148,152,147,11.1302763,9.175213815,9.841154519,10.22949949,10.17253416,12.82259902,9.830586231,10.56768271,11.35872995,10.57145707,-1.692322713,-0.655372415,-0.726528186,-1.129230463,-0.398922908,0.13017867,0.262148966,0.264192068,0.265701285,0.265948605,-2.79884141,-9.830586231,-3.698688947,-5.579726992,6.648715136,-2.66866274,-9.568437264,-3.434496879,-5.314025707,6.914663741
50,2,3,55,78,Wisconsin,Menominee County,4232,4232,4265,4380,4377,4387,4532,4573,33,115,-3,10,145,41,31,100,100,90,90,108,12,39,35,35,46,55,19,61,65,55,44,53,3,18,18,19,24,24,11,33,-87,-55,68,-34,14,51,-69,-36,92,-10,0,3,1,-9,9,-2,59,59,59,58,51,59,40,23.13475998,22.83887176,20.53856686,20.18163471,23.723229,9.022556391,7.993605116,7.987220447,10.31505774,12.08127403,14.11220359,14.84526664,12.55134642,9.866576971,11.64195497,4.164256796,4.110996917,4.335919671,5.381769257,5.271828666,7.634470792,-19.86981843,-12.55134642,15.24834623,-7.468423943,11.79872759,-15.75882151,-8.215426746,20.63011548,-2.196595277
50,2,3,55,79,Wisconsin,Milwaukee County,947735,947736,948301,951697,955063,957286,957913,957735,565,3396,3366,2223,627,-178,3596,14174,14248,14002,13863,13932,2012,8269,8013,8266,8052,7990,1584,5905,6235,5736,5811,5942,342,1962,2196,2359,2833,2856,-1343,-4197,-5012,-5337,-7951,-8242,-1001,-2235,-2816,-2978,-5118,-5386,-18,-274,-53,-535,-66,-734,24490,24489,24350,24257,23991,23785,24181,14.92001571,14.94472299,14.64377057,14.4768246,14.54546973,8.704219689,8.40483333,8.644865555,8.408525694,8.341824803,6.215796017,6.539889656,5.998905012,6.068298908,6.203644929,2.065265332,2.30338375,2.467122894,2.958439306,2.981758653,-4.417899387,-5.257085318,-5.581617163,-8.303053625,-8.604921155,-2.352634055,-2.953701567,-3.114494269,-5.344614319,-5.623162502
50,2,3,55,81,Wisconsin,Monroe County,44673,44675,44774,45126,45107,45231,45356,45549,99,352,-19,124,125,193,164,617,660,569,613,608,62,430,428,432,388,397,102,187,232,137,225,211,8,22,52,40,39,52,-1,103,-308,-13,-148,-77,7,125,-256,27,-109,-25,-10,40,5,-40,9,7,859,859,858,848,817,814,788,13.72636263,14.62879434,12.5971352,13.53395079,13.37660195,9.56618465,9.486551483,9.56408156,8.56635058,8.734393048,4.160177976,5.14224286,3.033053643,4.967600208,4.642208899,0.489432703,1.152571676,0.885563107,0.861050703,1.144051482,2.291434928,-6.826770694,-0.28780801,-3.267577025,-1.694076233,2.780867631,-5.674199018,0.597755098,-2.406526323,-0.550024751
50,2,3,55,83,Wisconsin,Oconto County,37660,37660,37675,37613,37446,37390,37498,37435,15,-62,-167,-56,108,-63,96,363,347,366,337,361,53,379,326,346,327,359,43,-16,21,20,10,2,0,5,7,7,9,9,-15,-64,-196,-90,110,-14,-15,-59,-189,-83,119,-5,-13,13,1,7,-21,-60,281,281,271,272,284,284,282,9.642970991,9.246059766,9.781388637,9.000106826,9.635274178,10.06800553,8.686499953,9.246886525,8.733041342,9.581893158,-0.425034534,0.559559813,0.534502111,0.267065485,0.05338102,0.132823292,0.186519938,0.187075739,0.240358936,0.240214592,-1.700138136,-5.222558254,-2.405259501,2.937720329,-0.373667143,-1.567314844,-5.036038317,-2.218183762,3.178079265,-0.133452551
50,2,3,55,85,Wisconsin,Oneida County,35998,35998,35940,35823,35740,35644,35492,35567,-58,-117,-83,-96,-152,75,86,303,324,285,297,291,122,438,425,444,435,441,-36,-135,-101,-159,-138,-150,4,13,14,15,19,19,-24,10,6,34,-3,189,-20,23,20,49,16,208,-2,-5,-2,14,-30,17,610,610,579,556,517,499,541,8.444463024,9.054958568,7.984982629,8.350202429,8.190377011,12.20684754,11.87764627,12.43976241,12.23009447,12.41222083,-3.762384516,-2.822687702,-4.454779783,-3.879892038,-4.22184382,0.362303694,0.391263642,0.420262244,0.534188034,0.534766884,0.278695149,0.167684418,0.952594419,-0.084345479,5.319523213,0.640998843,0.55894806,1.372856663,0.449842555,5.854290097
50,2,3,55,87,Wisconsin,Outagamie County,176695,176695,176936,177776,178913,180238,181979,183245,241,840,1137,1325,1741,1266,588,2351,2243,2272,2250,2297,308,1253,1247,1235,1303,1257,280,1098,996,1037,947,1040,39,136,150,157,180,183,-83,-311,0,60,643,-27,-44,-175,150,217,823,156,5,-83,-9,71,-29,70,3039,3039,3056,2970,3002,3031,3000,13.25582444,12.57678258,12.65206,12.423492,12.57858191,7.064886443,6.992085542,6.877330148,7.194582253,6.883446871,6.190938,5.584697033,5.774729849,5.228909742,5.69513504,0.766819279,0.84106883,0.874284076,0.99387936,1.002124724,-1.753535262,0,0.334121303,3.550357935,-0.147854467,-0.986715984,0.84106883,1.208405378,4.544237294,0.854270256
50,2,3,55,89,Wisconsin,Ozaukee County,86395,86395,86371,86737,87073,87138,87566,87850,-24,366,336,65,428,284,205,792,811,802,801,802,154,716,751,719,655,723,51,76,60,83,146,79,13,58,64,72,83,83,-90,277,218,-132,174,124,-77,335,282,-60,257,207,2,-45,-6,42,25,-2,1804,1804,1826,1834,1813,1898,2046,9.150357003,9.332029227,9.207225721,9.169795769,9.143977744,8.272292442,8.64162016,8.254358221,7.498397289,8.243261732,0.878064561,0.690409067,0.9528675,1.67139848,0.900716012,0.670101902,0.736436339,0.826583855,0.950178588,0.946321886,3.200314255,2.508486278,-1.515403735,1.991940654,1.413782095,3.870416156,3.244922617,-0.688819879,2.942119242,2.360103981
50,2,3,55,91,Wisconsin,Pepin County,7469,7469,7458,7431,7405,7381,7353,7290,-11,-27,-26,-24,-28,-63,25,69,84,83,74,74,7,82,59,83,67,88,18,-13,25,0,7,-14,0,3,3,3,4,4,-26,-38,-54,-28,-39,-55,-26,-35,-51,-25,-35,-51,-3,21,0,1,0,2,136,136,130,131,130,134,125,9.268587548,11.32380696,11.2268362,10.04479435,10.10721847,11.01484317,7.953626314,11.2268362,9.094611104,12.01939493,-1.746255625,3.370180642,0,0.95018325,-1.912176467,0.402982067,0.404421677,0.40578926,0.542961857,0.546336133,-5.104439519,-7.279590186,-3.787366428,-5.293878105,-7.512121833,-4.701457452,-6.875168509,-3.381577168,-4.750916248,-6.9657857
50,2,3,55,93,Wisconsin,Pierce County,41019,41019,41091,40805,40658,40721,40920,40889,72,-286,-147,63,199,-31,102,401,398,413,358,366,68,232,242,261,253,256,34,169,156,152,105,110,-2,0,1,1,5,5,41,-480,-307,-92,105,-144,39,-480,-306,-91,110,-139,-1,25,3,2,-16,-2,2766,2766,2661,2612,2516,2517,2498,9.792908079,9.771307219,10.15003871,8.770103257,8.947670794,5.66572238,5.941347606,6.414431242,6.197866268,6.258480118,4.127185699,3.829959614,3.735607466,2.572236989,2.689190676,0,0.024551023,0.024576365,0.122487476,0.12223594,-11.72218423,-7.537164111,-2.261025572,2.572236989,-3.520395067,-11.72218423,-7.512613088,-2.236449207,2.694724464,-3.398159127
50,2,3,55,95,Wisconsin,Polk County,44205,44205,44175,43967,43548,43427,43475,43441,-30,-208,-419,-121,48,-34,124,432,419,414,441,438,121,402,370,433,444,426,3,30,49,-19,-3,12,1,10,16,17,21,22,-33,-226,-496,-150,60,-78,-32,-216,-480,-133,81,-56,-1,-22,12,31,-30,10,461,461,447,440,430,434,426,9.802364367,9.575501343,9.519977005,10.14936365,10.07869667,9.121644619,8.45569331,9.956884162,10.21840694,9.802567997,0.680719748,1.119808033,-0.436907157,-0.06904329,0.276128676,0.226906583,0.365651603,0.39091693,0.483303031,0.506235906,-5.128088766,-11.33519968,-3.449267031,1.380865803,-1.794836394,-4.901182183,-10.96954808,-3.058350101,1.864168834,-1.288600488
